age,gender,height_cm,weight_kg,activity_type,duration_minutes,intensity,calories_burned,avg_heart_rate,hours_sleep,stress_level,daily_steps,hydration_level,bmi,fitness_level
48,M,173.4,100.8,Yoga,59,High,6.9,142,7.1,5,8750,3.3,22.6,10.38
37,Other,171.7,122.7,Swimming,100,Medium,28.6,134,8.2,3,6484,1.7,23.6,16.76
30,F,168.7,92.5,Yoga,100,High,10.8,162,6.8,9,7620,2.2,15.8,14.17
44,M,166.7,101.3,Running,107,Medium,35.3,138,6.2,9,8236,3.4,25.3,10.01
37,M,175.6,102.8,Tennis,79,High,23.0,150,5.8,6,8017,2.3,25.3,8.14
41,F,169.7,96.5,Walking,113,Medium,13.8,132,7.0,6,8822,2.4,21.4,11.7
41,M,173.8,82.3,Yoga,61,Medium,5.0,142,7.0,3,9966,2.6,21.1,6.05
54,M,176.0,131.0,Weight Training,71,Medium,18.6,120,4.9,9,6172,3.0,24.8,17.07
42,M,189.5,135.5,Yoga,60,Medium,8.1,132,7.9,2,6277,1.6,24.1,15.28
24,M,178.7,85.1,Dancing,40,Medium,6.2,157,7.1,3,10554,3.0,20.2,6.41
60,M,174.6,134.4,Basketball,25,Low,7.5,101,6.3,6,6671,1.9,30.6,13.21
52,F,167.9,67.0,Yoga,65,Low,3.6,109,6.7,3,10026,2.5,19.4,3.9
24,F,158.8,99.2,Weight Training,120,Medium,23.8,134,6.7,2,7701,2.2,18.7,17.24
21,F,157.1,67.0,Cycling,83,High,18.3,166,6.9,4,9643,2.5,18.2,6.92
39,F,163.3,109.7,Dancing,69,Medium,13.8,126,8.9,10,9123,3.5,26.2,12.55
46,M,159.6,61.3,Yoga,86,High,6.1,165,7.5,1,9332,1.9,22.1,1.64
45,M,178.1,100.6,Walking,96,Medium,12.2,135,5.9,3,9668,2.6,27.5,4.45
58,M,162.4,84.9,Cycling,95,Low,19.0,106,7.8,6,10164,2.5,27.1,4.33
34,F,159.4,70.1,Yoga,54,Low,3.1,125,4.8,4,11818,2.4,23.2,3.31
45,F,158.0,108.5,Yoga,105,High,13.3,158,7.0,2,8454,3.1,25.4,14.58
56,M,189.0,87.5,Cycling,37,Low,7.6,113,8.0,6,8528,3.1,21.2,3.6
42,M,158.2,85.6,Weight Training,22,High,4.4,151,7.7,6,11755,2.2,20.0,11.1
56,F,147.8,73.5,Weight Training,93,Medium,13.6,140,7.1,3,8706,3.2,24.3,6.73
25,F,161.5,73.0,Weight Training,40,High,6.8,172,7.4,2,10579,3.5,21.6,5.4
28,M,169.3,95.0,HIIT,28,Medium,10.6,133,7.2,3,8937,3.0,25.6,6.26
30,F,160.6,63.2,HIIT,74,High,21.7,168,8.4,10,8703,2.1,21.4,2.65
57,M,167.8,110.7,Dancing,73,Low,12.3,100,6.5,7,6326,2.1,17.8,19.6
34,F,169.1,69.9,HIIT,61,Medium,17.0,145,6.9,4,9728,3.1,23.8,0.42
18,F,163.3,68.0,Running,36,Medium,8.0,159,7.3,4,13500,3.5,16.9,7.07
43,M,162.4,82.0,Swimming,72,Low,11.4,115,7.2,7,12417,3.2,21.7,7.93
37,F,163.5,67.3,Tennis,36,High,6.8,156,7.3,7,9782,2.6,20.1,4.51
38,F,164.3,83.1,HIIT,113,High,43.7,153,7.9,9,6764,3.4,23.0,6.83
20,M,174.8,98.4,Walking,72,Medium,8.9,162,7.3,8,10162,3.5,23.3,8.3
56,F,158.1,99.7,Dancing,106,Low,16.1,121,9.1,1,8202,1.8,18.0,17.28
21,F,157.4,96.4,Walking,69,Medium,8.4,151,7.4,8,7635,2.4,22.2,13.06
47,F,162.3,116.3,Running,68,High,30.1,147,5.3,1,6607,1.8,22.6,18.2
53,F,159.8,84.0,Running,66,Medium,18.0,121,7.6,7,7183,1.9,19.7,10.67
34,F,165.3,78.3,HIIT,23,Low,6.0,121,7.0,2,10968,3.2,18.7,8.59
27,F,154.9,67.8,Swimming,37,Medium,5.8,159,7.8,3,12755,2.8,23.0,4.02
24,F,145.0,89.4,HIIT,72,Low,21.4,131,7.2,7,6488,1.9,21.4,13.91
39,M,179.6,130.3,Swimming,116,Medium,35.2,143,6.9,3,5921,2.1,22.0,19.05
35,F,165.1,73.9,Dancing,44,Medium,5.9,152,7.2,5,11711,1.9,18.9,7.44
43,F,160.1,80.7,HIIT,22,Low,5.9,118,8.0,9,9150,1.8,18.2,10.79
47,M,172.6,96.1,Running,58,Medium,18.2,138,6.9,4,9399,2.1,22.6,9.0
41,M,180.1,106.3,Swimming,53,Low,10.9,121,5.0,6,10603,1.6,23.7,9.76
36,F,161.8,56.7,Basketball,62,High,10.9,149,7.9,10,9641,3.1,17.2,3.99
34,F,157.4,76.3,Dancing,120,Medium,16.7,147,5.8,3,7702,1.6,18.2,9.83
40,F,162.8,63.1,Yoga,61,Low,3.2,118,6.6,8,5987,2.1,23.1,0.52
50,M,179.3,115.5,HIIT,41,Medium,18.9,133,6.5,1,6393,2.9,23.6,12.86
53,M,184.1,85.7,Yoga,42,Medium,3.6,124,7.4,4,7571,1.8,24.1,1.16
51,M,185.6,118.2,Yoga,55,Medium,6.5,121,7.4,2,7903,3.4,19.9,16.78
25,M,189.1,145.6,Cycling,76,Low,26.1,134,7.2,7,6292,2.2,27.0,15.33
62,F,165.6,96.2,Running,82,Low,21.4,102,7.4,6,9517,2.7,21.7,11.75
58,M,162.4,120.7,Basketball,95,High,35.6,126,6.5,4,5229,2.1,27.1,15.71
22,F,163.5,111.8,Weight Training,20,Medium,4.5,144,6.1,4,6988,3.5,22.1,15.87
46,F,158.5,90.0,HIIT,82,Low,24.5,114,7.4,6,6284,2.7,18.1,13.8
56,M,171.7,77.9,Dancing,112,High,18.6,132,4.2,3,11508,2.1,22.2,4.04
28,F,172.3,92.5,Basketball,26,Low,5.3,126,8.8,3,12534,3.0,20.5,9.65
55,M,190.7,89.3,Cycling,119,High,35.0,138,6.1,8,9916,3.0,20.4,4.78
23,M,165.7,89.7,Basketball,24,Medium,5.7,130,6.4,3,9297,2.0,28.7,3.38
19,F,149.5,63.6,Yoga,76,High,5.6,178,7.4,7,12195,2.1,20.1,6.19
38,F,168.0,90.0,Tennis,84,High,21.4,143,8.6,2,6696,2.9,22.9,7.92
18,F,172.2,108.6,Basketball,91,High,30.7,179,6.9,9,6464,1.7,20.7,14.57
24,M,167.7,52.8,Weight Training,87,Medium,9.2,143,8.0,4,14547,3.4,17.8,0.89
41,M,168.7,104.0,Walking,114,Medium,15.0,122,7.6,7,8452,2.5,25.2,10.76
55,M,164.8,103.8,Swimming,72,Low,14.5,109,6.9,9,4745,3.1,25.2,11.8
47,F,152.5,108.2,Yoga,120,Medium,13.0,139,6.3,10,6209,2.1,24.2,16.26
49,M,173.0,115.1,Basketball,71,Low,18.1,115,8.1,6,6938,2.1,23.4,14.48
43,Other,165.1,135.6,Cycling,85,Medium,32.6,152,8.0,4,5947,2.7,28.3,18.98
47,F,164.0,73.0,Tennis,45,High,9.3,146,7.1,8,8319,1.8,23.0,3.98
58,M,189.4,99.5,Tennis,25,Low,5.0,100,9.8,7,8804,1.9,19.0,10.92
19,M,166.0,99.6,Walking,98,High,14.4,189,7.3,3,6044,3.5,18.1,15.9
33,M,171.5,76.5,Running,64,High,18.6,164,7.9,2,10903,3.3,23.5,2.34
24,F,159.8,67.9,Yoga,116,High,9.2,147,8.3,8,9573,2.7,21.7,4.13
63,F,169.0,117.9,HIIT,98,Low,38.4,98,9.1,7,7323,1.5,20.8,18.57
57,F,167.0,126.5,Dancing,64,Medium,14.8,113,7.7,6,8099,1.7,25.1,18.61
55,F,167.4,124.6,Cycling,112,High,46.0,134,5.0,3,4876,2.4,28.5,13.62
52,F,166.8,53.6,Weight Training,87,Medium,9.3,123,6.5,2,8540,2.7,19.1,0.16
35,M,178.5,111.8,Basketball,24,High,8.3,156,6.3,9,6803,2.0,25.1,9.99
45,F,166.4,86.8,Yoga,63,Medium,5.5,134,7.3,4,6531,3.4,20.6,9.17
51,F,165.5,135.5,HIIT,28,Medium,15.1,115,8.0,2,9180,2.5,28.7,17.77
18,M,179.9,128.1,Swimming,105,Medium,31.3,141,8.4,7,4989,1.7,24.6,16.12
54,M,164.6,85.1,Swimming,101,High,23.3,136,8.1,3,6973,1.5,18.5,11.46
28,F,158.8,78.1,Walking,111,Medium,11.0,131,7.5,4,10928,3.2,21.8,7.5
56,M,188.6,93.7,Weight Training,109,High,23.8,125,7.3,8,9625,2.5,21.8,5.09
32,M,169.0,60.7,Swimming,106,High,17.4,157,8.2,3,7787,1.5,19.2,1.79
54,M,182.8,132.2,Dancing,92,Medium,22.2,124,8.0,4,6578,2.2,25.4,15.61
31,M,176.2,73.1,Basketball,118,Low,19.1,131,7.4,9,7604,1.8,21.4,2.19
57,F,158.4,58.4,Weight Training,119,Medium,13.8,127,7.7,2,8678,2.9,18.2,4.3
41,F,174.2,96.5,Running,79,Medium,24.8,138,7.6,4,10678,3.1,20.8,11.04
47,M,181.8,95.6,Basketball,83,High,24.6,145,6.9,9,9137,2.4,21.7,6.89
54,M,176.0,84.9,Swimming,24,High,5.5,137,8.3,3,9742,2.8,24.8,2.55
52,M,167.7,84.8,Yoga,47,Medium,4.0,122,7.1,10,8989,3.0,19.1,10.35
28,F,156.6,85.6,Basketball,56,Low,10.6,126,7.8,9,7425,1.7,21.8,9.33
22,M,173.5,88.3,Yoga,114,Medium,10.0,160,7.0,3,7873,2.0,21.2,8.69
21,F,168.6,107.2,HIIT,20,Medium,8.6,146,5.3,1,6528,2.9,19.2,16.67
50,M,185.8,129.7,Walking,75,Medium,12.3,124,7.2,1,10390,2.2,27.6,11.28
32,M,173.8,96.2,Walking,120,Medium,14.6,138,6.4,8,8273,1.9,23.2,8.06
55,F,158.9,77.0,Cycling,115,High,29.2,138,7.1,6,12225,2.7,23.1,5.68
23,Other,173.2,85.2,Weight Training,35,High,6.9,166,5.7,6,8316,2.3,17.5,10.34
34,F,162.1,89.3,Dancing,45,Low,6.1,128,7.2,1,7333,1.7,22.0,9.35
30,F,153.8,91.1,Yoga,32,Medium,2.9,154,6.7,2,8149,2.6,21.2,12.69
54,F,172.5,93.2,Cycling,21,Medium,5.5,127,7.4,6,12206,1.7,22.8,7.49
62,F,175.8,104.5,Cycling,106,Medium,31.3,109,7.0,5,7759,2.7,19.2,14.72
60,F,172.9,101.4,HIIT,54,Medium,21.9,108,6.2,5,8218,2.9,20.8,12.4
46,F,159.4,98.6,Basketball,58,Medium,15.2,135,7.5,10,8555,3.2,19.7,16.15
18,M,175.9,127.9,Dancing,42,High,11.5,184,7.0,5,5441,2.0,27.6,14.1
36,M,172.0,80.9,Running,87,Medium,22.9,155,6.6,3,9824,2.6,21.3,6.04
44,M,175.8,94.7,HIIT,68,Low,21.4,112,9.8,2,9069,2.0,28.6,1.58
33,F,160.3,76.1,Walking,84,High,9.4,162,7.6,1,11435,2.6,21.7,6.28
56,M,174.9,127.7,Weight Training,49,Medium,12.5,122,6.5,10,8298,3.5,28.9,12.73
28,M,175.2,95.3,HIIT,37,Low,11.7,122,6.4,2,10281,2.6,26.2,4.42
48,F,173.0,97.9,Swimming,35,Low,6.6,114,8.5,8,5114,3.0,19.3,13.28
49,F,162.0,113.9,Tennis,30,High,9.7,149,7.4,3,8099,3.5,21.1,19.48
42,M,165.4,74.0,Walking,57,Low,4.4,119,5.4,4,9941,3.3,23.6,3.21
53,M,184.2,95.4,Basketball,52,Medium,13.2,135,8.8,3,11804,2.4,23.5,4.82
31,M,175.2,97.4,Swimming,87,Medium,19.7,152,5.1,4,6671,2.7,31.5,0.15
44,M,166.7,84.6,Swimming,56,Medium,11.0,124,7.8,1,10273,2.1,25.3,4.9
30,M,176.8,105.4,Weight Training,49,Medium,10.3,132,7.1,4,5823,2.5,22.9,11.16
55,M,175.1,125.8,Swimming,106,High,36.2,120,6.5,6,8835,2.9,21.9,18.69
51,F,159.9,94.8,Weight Training,114,Medium,21.6,121,7.9,10,7777,1.8,22.2,12.13
23,M,176.7,99.0,Weight Training,23,High,5.3,168,8.4,8,9914,2.5,25.0,6.11
51,M,177.9,109.1,Basketball,84,Medium,24.4,118,8.4,5,8706,2.2,34.2,0.18
44,M,185.1,154.9,Swimming,45,Medium,16.2,125,7.6,1,5153,1.5,30.0,16.33
30,M,174.0,108.1,Dancing,100,Medium,19.8,132,7.2,3,7637,3.4,16.9,18.81
31,F,154.7,75.3,Cycling,102,Medium,21.7,137,6.1,5,7616,3.2,19.7,9.67
29,F,170.4,55.7,Tennis,23,Low,2.6,125,7.8,8,6391,2.5,15.7,3.61
53,M,177.0,86.1,HIIT,38,High,15.2,128,6.1,8,10194,2.0,23.5,3.77
34,F,172.4,91.5,HIIT,23,Medium,8.4,136,6.9,2,10182,2.1,19.9,9.75
34,F,161.2,89.5,Tennis,71,High,18.0,157,7.8,5,7225,2.1,17.3,14.3
19,M,184.4,90.0,Tennis,116,Medium,25.3,160,8.6,1,8371,2.5,20.4,6.96
43,M,172.3,94.6,Basketball,71,Low,14.9,119,7.4,2,10040,2.8,20.4,10.82
25,M,173.9,103.1,Swimming,108,Medium,25.9,153,7.4,9,6675,3.1,22.5,11.49
29,M,173.2,94.9,Basketball,45,Medium,11.4,153,9.1,8,11136,2.9,25.4,6.47
22,M,184.5,148.5,Dancing,59,Medium,16.0,139,7.5,7,7558,3.0,27.5,18.05
44,M,178.9,114.3,Dancing,45,Medium,9.4,148,7.1,10,8598,3.4,25.4,9.74
27,F,166.9,72.1,Swimming,80,Low,11.2,125,7.2,3,9809,3.1,20.8,4.54
39,F,163.3,66.2,Walking,35,Low,2.4,122,6.3,9,10655,2.7,21.9,2.45
55,M,168.8,132.1,HIIT,32,Medium,16.9,112,7.2,6,7081,3.0,27.7,17.12
39,Other,160.1,117.3,Basketball,108,High,39.3,151,8.6,6,6226,3.4,26.7,15.18
23,M,180.6,89.8,HIIT,43,Low,12.8,123,6.1,4,9187,2.3,20.3,7.27
40,M,164.0,138.5,Tennis,21,Medium,7.1,147,6.0,8,8143,1.7,31.2,16.91
62,F,160.3,93.1,Dancing,53,Medium,9.0,118,7.0,9,7089,2.7,23.7,10.37
42,M,165.2,95.5,Running,59,Low,15.3,122,7.0,6,10730,2.5,26.9,7.16
56,F,149.3,88.1,Weight Training,112,Medium,19.7,124,7.2,3,10516,1.6,20.2,13.55
39,F,165.1,70.9,Weight Training,109,Low,12.8,126,5.4,8,10341,3.4,24.0,2.01
34,F,172.4,87.1,Swimming,100,Medium,20.3,139,7.0,2,9498,2.1,19.9,8.37
38,F,159.9,85.8,Weight Training,54,Medium,9.2,138,6.8,7,7070,2.2,23.0,8.52
21,F,171.7,91.7,Walking,73,High,9.9,173,7.3,1,4611,3.1,15.8,14.53
37,M,183.9,111.7,Tennis,58,Low,13.1,125,7.4,5,6667,2.9,21.6,12.67
44,F,166.3,79.0,Walking,114,Medium,11.4,135,6.5,8,6103,2.1,19.7,8.16
61,M,168.5,109.0,Walking,116,Medium,16.0,117,8.4,1,6061,2.4,25.8,11.25
54,F,155.9,90.2,Dancing,91,Medium,15.0,125,8.3,5,7920,2.9,18.5,14.41
39,F,172.0,96.0,Cycling,98,Medium,26.6,137,7.0,8,5467,2.0,18.7,12.32
59,F,170.6,85.9,Running,42,High,13.7,132,6.2,7,9157,1.6,22.8,6.56
27,F,162.2,108.2,Weight Training,61,Medium,13.2,140,6.2,10,7338,2.8,19.4,18.64
56,M,169.4,98.6,Walking,76,High,11.1,134,7.8,7,13718,3.0,25.7,7.92
62,M,170.4,115.9,Tennis,22,Low,5.2,112,7.0,2,7450,2.9,21.4,17.61
45,M,176.7,173.0,Weight Training,63,Low,18.1,119,7.3,1,7285,3.0,36.2,18.45
40,F,159.2,95.6,Swimming,27,Low,5.0,124,7.2,8,7864,3.4,17.8,15.98
21,F,165.7,106.5,Tennis,21,Medium,5.4,148,6.5,8,7769,3.5,19.7,16.09
40,F,166.4,102.1,Swimming,34,Medium,8.1,136,7.6,4,7530,2.6,21.4,13.68
54,M,180.8,122.9,Weight Training,71,Medium,17.4,120,6.9,10,7480,2.8,19.1,19.55
49,F,160.7,67.0,Running,69,Medium,15.0,115,5.8,2,8604,3.5,25.8,0.2
53,M,172.5,84.5,Yoga,61,Medium,5.1,129,7.2,7,9428,2.8,24.5,4.16
43,M,169.5,127.4,Yoga,55,Low,5.8,121,6.1,3,6070,1.5,27.7,15.47
42,F,158.1,79.9,Running,82,Medium,21.3,139,7.7,1,8618,2.1,23.6,7.04
41,M,183.1,138.2,HIIT,92,Medium,50.8,123,6.7,9,5344,3.0,26.7,15.62
54,M,177.7,99.9,Cycling,90,Medium,25.4,105,6.6,3,8711,2.7,24.0,7.71
21,F,166.4,108.6,Swimming,81,Medium,20.5,153,6.4,10,8368,1.6,29.2,9.0
61,M,184.1,86.4,Walking,52,Medium,5.7,112,8.3,8,10778,2.6,21.0,4.42
57,M,156.8,84.5,Swimming,67,High,15.4,141,6.6,2,7716,2.0,23.0,9.04
50,M,178.6,116.0,Running,27,High,11.9,135,7.6,10,6583,3.4,20.4,16.41
47,F,166.7,65.6,Weight Training,100,Medium,13.1,125,8.1,8,8371,2.9,21.3,2.02
44,M,170.9,64.7,Yoga,86,Medium,5.5,132,6.3,2,8779,1.5,17.1,4.72
31,M,176.6,158.5,Tennis,103,Medium,39.7,145,7.3,5,4620,2.0,32.1,18.32
32,M,170.3,74.9,Yoga,95,Low,5.9,120,5.7,3,8954,3.0,19.5,5.97
60,F,153.6,78.8,Dancing,114,Low,13.7,110,8.1,2,10031,2.2,20.0,10.28
45,F,159.7,54.5,Running,101,High,20.9,142,7.0,6,7303,1.8,21.2,0.24
48,M,179.5,109.4,Tennis,53,Medium,14.1,138,7.4,5,10411,2.1,27.4,6.91
35,M,172.0,102.0,Yoga,75,Low,6.4,127,7.9,3,8678,3.4,20.1,14.92
63,M,163.8,95.3,Basketball,49,Low,10.3,95,8.2,7,8179,3.4,24.1,9.65
51,F,161.1,104.4,Walking,42,Low,4.6,112,7.2,7,7275,2.6,21.9,15.37
36,F,162.9,94.3,Yoga,60,Medium,5.6,149,7.4,4,7764,1.9,20.4,12.02
44,M,171.7,100.6,Dancing,20,High,4.3,145,6.1,10,8754,2.4,25.2,8.46
40,M,174.7,101.6,Dancing,70,Medium,13.0,135,4.6,4,10189,2.3,22.8,10.41
56,M,167.0,78.3,Basketball,90,Medium,18.7,131,6.3,7,8819,1.5,27.3,0.59
23,M,165.7,80.6,Weight Training,72,Medium,11.6,151,7.7,8,9211,3.0,28.7,0.63
21,F,170.2,67.9,Cycling,60,Medium,11.5,155,6.8,4,6681,3.2,21.6,1.67
20,F,170.4,103.4,Swimming,81,Low,16.2,131,8.1,8,8928,3.0,24.8,10.34
58,M,179.3,106.5,HIIT,86,Medium,36.5,108,7.6,7,9161,2.1,24.3,9.11
42,F,158.1,67.9,Cycling,56,Medium,10.7,139,6.5,10,10483,2.9,24.6,2.34
51,F,166.2,53.0,Yoga,51,Medium,2.7,141,8.0,5,6367,3.1,16.9,2.21
58,F,165.0,100.1,Yoga,77,Medium,7.7,121,6.4,4,6535,1.8,19.0,15.71
50,F,158.8,100.7,Dancing,63,Medium,11.6,132,6.3,7,7981,2.8,23.0,14.39
19,M,166.0,58.8,Dancing,92,Low,8.2,127,7.8,3,12600,2.2,18.1,2.73
49,F,160.7,79.7,Running,117,Medium,30.4,136,5.8,5,9371,2.2,25.8,3.85
36,M,174.2,112.3,Yoga,26,Low,2.4,120,6.3,3,7061,2.5,22.5,14.09
47,M,181.5,103.9,Dancing,27,Medium,5.1,136,7.0,9,7884,1.7,29.7,1.84
38,F,158.0,63.1,Walking,59,Low,3.9,124,7.8,6,12212,3.5,20.1,4.42
51,M,179.2,124.1,Swimming,119,Medium,34.4,116,6.4,9,8178,3.0,25.7,13.44
54,M,182.8,133.2,Dancing,30,Medium,7.3,118,8.5,1,6414,3.0,25.4,15.96
30,F,161.7,90.7,Swimming,82,Low,14.4,126,5.6,9,7441,1.5,20.8,11.87
40,M,170.2,93.2,Tennis,64,Medium,14.5,124,9.3,7,7529,2.5,18.5,12.93
23,Other,176.1,141.6,Weight Training,71,Low,16.7,132,7.3,1,7583,2.9,26.8,18.68
43,M,181.7,103.1,Dancing,63,Medium,11.9,146,7.4,5,10761,3.1,20.5,11.6
55,M,175.3,78.0,Dancing,56,Medium,8.0,120,8.2,8,10574,2.8,24.8,0.66
32,F,159.9,109.7,Cycling,118,Medium,36.6,127,7.4,5,6180,3.2,23.8,16.03
58,M,177.2,100.2,Yoga,62,Low,5.2,105,5.6,10,12694,2.4,27.5,4.75
26,F,155.8,90.6,Walking,21,Medium,2.4,163,6.9,6,6960,3.3,22.1,11.83
30,F,162.9,67.0,Weight Training,108,High,16.8,161,7.1,1,13447,2.4,17.0,7.42
51,F,169.5,71.9,HIIT,35,Low,8.4,104,6.7,4,7681,2.5,18.5,5.91
57,M,179.9,70.6,HIIT,69,Low,16.2,106,7.7,4,10856,1.9,21.5,0.32
21,F,171.7,88.9,Weight Training,79,Medium,14.0,154,7.0,10,8256,3.3,15.8,13.67
60,F,163.2,57.8,Running,107,Medium,20.1,122,6.0,9,11081,2.2,18.5,2.49
40,F,162.7,110.1,Swimming,67,High,20.0,155,6.7,6,6799,3.4,19.6,18.38
21,M,171.6,115.7,Tennis,75,Medium,21.1,152,6.0,2,9674,2.1,22.2,16.38
37,F,164.6,114.7,Swimming,118,Medium,31.5,137,5.5,5,7130,3.3,21.4,18.54
61,F,164.3,57.7,Running,68,Medium,12.8,119,8.1,6,12352,3.2,16.7,3.88
45,F,159.9,114.9,Cycling,77,High,29.2,157,7.2,6,6326,3.0,23.1,18.49
35,M,173.5,73.0,Weight Training,58,Low,7.0,126,6.8,4,10810,2.4,18.9,5.15
49,F,158.7,88.4,Tennis,101,High,25.3,148,6.4,2,6118,3.3,18.5,13.87
52,F,167.3,111.3,Basketball,37,Medium,11.0,118,6.3,10,8192,2.2,20.6,17.04
60,M,182.2,121.5,Dancing,89,Medium,19.8,118,5.7,2,10572,2.2,28.5,8.88
32,M,180.2,105.7,Weight Training,87,High,21.4,159,6.6,5,8527,2.6,15.8,18.3
47,M,179.4,83.6,Running,58,Medium,15.8,124,8.1,9,11791,1.7,15.5,10.14
41,F,161.6,128.2,Cycling,74,Low,22.3,114,6.0,8,8868,2.0,27.8,17.54
61,M,178.1,97.2,Tennis,40,High,11.0,128,8.4,6,10328,3.1,27.5,3.08
44,M,176.7,101.2,Running,75,Low,20.6,107,5.5,1,8819,2.2,27.5,5.01
41,Other,164.0,68.7,Walking,84,Medium,7.3,128,6.6,8,10737,3.3,24.4,1.18
35,M,172.0,102.2,Weight Training,104,Medium,21.2,130,7.2,9,6684,2.6,20.1,15.04
62,M,160.4,110.0,Running,25,Low,7.5,104,7.5,5,7960,1.8,19.6,18.8
56,M,175.0,85.6,HIIT,44,Medium,15.0,117,6.7,1,8144,2.5,25.8,2.1
26,M,176.8,87.2,Tennis,119,Low,21.0,112,6.6,5,10795,2.6,25.3,2.61
32,M,179.3,118.0,Basketball,73,Low,19.1,117,6.6,2,9109,2.9,27.1,9.7
53,F,156.6,88.4,Cycling,52,Low,10.8,112,8.0,4,10440,2.1,22.2,10.66
62,F,167.8,108.8,Dancing,47,Low,7.8,93,6.4,10,5564,2.9,25.1,12.4
44,F,160.3,74.5,Weight Training,63,Medium,9.4,108,10.0,10,7816,2.3,23.8,4.33
59,F,147.9,90.5,HIIT,44,Medium,15.9,126,7.4,6,5957,3.1,20.6,15.11
46,F,158.2,76.3,Weight Training,83,High,14.7,138,7.3,1,8825,3.2,27.2,2.4
22,M,175.8,95.0,Dancing,28,Low,4.1,133,9.1,1,9173,1.8,23.5,6.91
22,M,180.8,133.8,Running,35,Low,12.7,132,7.2,1,6764,2.6,27.9,13.33
35,F,155.4,99.6,HIIT,25,Medium,9.9,137,6.7,9,4114,2.5,20.5,16.82
48,M,183.3,78.1,Yoga,28,Medium,2.2,133,5.9,4,10910,3.0,22.8,0.5
53,F,161.6,114.1,HIIT,112,Medium,51.0,129,7.5,1,5247,2.2,25.2,15.46
24,M,159.8,108.8,Swimming,66,Low,13.9,122,5.7,7,7878,1.7,19.6,18.73
18,F,160.4,87.1,Yoga,28,Medium,2.4,143,7.7,3,9312,2.4,23.3,8.75
47,Other,165.8,105.1,Dancing,66,Medium,12.7,130,7.7,8,5799,3.2,17.1,18.16
40,F,170.6,82.1,Running,39,Medium,10.4,138,7.2,1,7140,2.6,25.2,2.33
32,F,164.1,58.5,Tennis,20,Medium,2.8,158,8.4,7,6132,2.2,20.3,1.16
40,F,151.2,81.8,Weight Training,21,Low,2.9,113,6.3,6,8667,2.2,22.7,10.27
62,M,175.4,82.5,Basketball,38,Medium,8.3,111,6.8,1,9034,2.8,21.4,5.12
60,Other,154.7,80.9,HIIT,26,Medium,8.4,130,6.7,5,7616,2.4,19.6,10.44
36,M,171.4,116.7,Walking,22,Low,2.7,119,7.2,5,5688,2.6,24.2,14.79
35,M,178.8,123.3,HIIT,102,Medium,50.2,130,8.1,3,6432,2.8,24.6,14.12
51,F,151.4,98.5,Running,94,High,35.2,155,6.9,6,7381,1.8,19.6,16.85
24,M,176.0,121.7,Swimming,73,Medium,20.7,153,6.6,4,10246,1.6,23.6,16.26
56,F,171.4,79.4,Swimming,112,Medium,20.7,128,6.1,1,11608,1.8,22.0,4.75
34,M,183.5,113.1,Yoga,71,High,9.3,180,7.7,4,9721,3.2,26.3,8.49
58,F,152.5,80.9,Basketball,41,Medium,8.8,115,8.2,4,11837,2.3,23.4,8.15
40,F,166.3,102.8,Basketball,113,Low,25.8,119,8.4,7,6833,2.5,19.8,15.05
62,M,178.1,120.3,Swimming,36,Low,8.4,99,7.5,5,7733,1.6,29.2,8.44
36,F,178.1,110.7,Dancing,56,High,13.2,167,7.5,3,6769,2.3,20.7,15.49
29,M,194.3,128.5,Tennis,61,High,22.2,156,6.8,1,7431,2.6,25.5,11.02
44,F,149.0,104.9,Walking,82,High,12.7,146,5.9,4,9076,2.5,20.3,19.2
34,M,177.4,86.3,Walking,73,Low,6.6,123,5.2,4,6615,2.5,23.5,4.34
61,M,178.6,90.0,Cycling,61,Low,12.9,98,8.6,6,6500,3.5,15.7,12.57
55,M,173.8,115.1,Dancing,43,Medium,9.1,124,7.2,7,7030,2.5,21.5,16.69
30,M,194.1,116.7,Running,92,High,40.8,185,6.8,9,12606,3.2,25.0,6.88
40,M,184.4,142.9,Tennis,53,Low,15.3,117,6.5,4,9151,2.9,26.3,16.45
64,M,183.3,145.5,Weight Training,84,High,28.5,139,6.7,3,7564,1.6,29.8,14.77
49,M,185.3,92.1,HIIT,30,Low,9.2,110,5.8,9,8174,2.3,23.3,3.9
20,F,161.7,55.3,Running,87,Medium,15.6,145,6.5,6,9397,2.3,19.3,1.4
29,M,178.6,112.5,Running,59,Medium,21.6,143,6.7,4,5534,2.2,23.7,11.76
35,F,157.7,77.2,Running,25,Medium,6.3,140,6.2,3,7787,2.0,19.4,9.45
62,F,169.9,59.0,Basketball,114,Medium,17.9,117,5.6,1,11174,1.8,16.5,4.03
55,M,166.7,97.1,Dancing,111,High,23.0,130,4.0,1,8583,2.0,29.5,5.06
47,M,181.6,84.7,Running,48,Low,11.0,111,6.4,1,8198,3.4,21.2,4.59
40,F,166.3,69.8,Swimming,61,Medium,9.9,125,7.4,1,7688,3.0,19.8,4.86
36,F,160.5,96.5,Dancing,36,Low,5.3,111,7.7,5,4935,3.5,20.2,14.29
18,F,170.2,81.3,HIIT,89,High,33.7,176,9.9,2,8517,2.7,24.1,3.61
23,M,164.3,93.3,Walking,32,Medium,3.8,152,7.3,4,6884,2.8,24.9,8.69
18,F,170.2,116.3,Walking,95,Medium,14.0,155,7.6,9,10985,1.8,24.1,15.43
